scaffold	start	end	mid	sites	lnL	cv_lnL
contig0	808650	809114	808891	50	-381.78263	-739.27926
contig0	809118	809544	809308	50	-371.30894	-934.25828
contig0	809551	809998	809780	50	-389.18504	-641.66466
contig0	810005	810365	810178	50	-449.19413	-820.88726
contig0	810367	810731	810532	50	-402.94169	-697.77792
contig0	810741	811079	810910	50	-418.75929	-871.36987
contig0	811082	811465	811283	50	-410.03673	-890.33444
contig0	811468	811773	811631	50	-365.44695	-778.66209
contig0	811774	812077	811921	50	-416.22843	-851.86013
contig0	812079	812391	812232	50	-425.15938	-861.84714
contig0	812397	812831	812640	50	-389.88034	-1096.48426
contig0	812847	813196	813017	50	-373.09658	-781.73562
contig0	813205	813655	813435	50	-391.07356	-716.44716
contig0	813657	814043	813840	50	-434.45381	-938.01739
contig0	814059	814492	814298	50	-365.70068	-485.35915
contig0	814496	814898	814698	50	-425.49563	-861.94091
contig0	814923	815319	815114	50	-386.80465	-758.04069
contig0	815340	815728	815533	50	-364.10325	-552.10956
contig0	815737	816063	815891	50	-417.08779	-989.84882
contig0	816080	816522	816286	50	-373.32944	-556.6464
contig0	816533	817023	816776	50	-381.59970	-867.84217
contig0	817025	817451	817260	50	-365.87561	-665.83432
contig0	817458	817935	817697	50	-382.81178	-748.44742
contig0	817943	818421	818191	50	-383.55808	-709.68848
contig0	818429	818783	818598	50	-416.51263	-905.81253
contig0	818789	819078	818933	50	-389.24292	-874.45627
contig0	819083	819431	819251	50	-402.74116	-871.77034
contig0	819451	819825	819621	50	-421.21731	-994.1636
contig0	819830	820164	820005	50	-378.54857	-698.12832
contig0	820166	820513	820347	50	-412.23252	-968.90755
contig0	820519	820859	820691	50	-417.71795	-876.63374
contig0	820862	821365	821151	50	-430.05160	-879.80323
contig0	821371	821726	821556	50	-363.20793	-717.06873
contig0	821736	822113	821913	50	-403.98030	-890.62667
contig0	822117	822462	822301	50	-414.09354	-869.12671
contig0	822485	822872	822698	50	-392.38593	-617.82854
contig0	822874	823368	823122	50	-418.87521	-886.70767
contig0	823372	823726	823575	50	-407.73244	-705.82564
contig0	823730	824126	823931	50	-445.07732	-1012.24039
contig0	824136	824533	824314	50	-396.03369	-662.02673
contig0	824537	824922	824732	50	-402.08312	-902.42361
contig0	824925	825292	825093	50	-391.20416	-620.36443
contig0	825302	825792	825522	50	-392.61334	-913.32544
contig0	825794	826133	825963	50	-377.42110	-658.03831
contig0	826134	826513	826342	50	-414.18436	-789.58635
contig0	826524	826955	826737	50	-389.91049	-758.73631
contig0	826957	827399	827194	50	-397.42155	-553.37384
contig0	827411	828063	827736	50	-444.49410	-1191.86212
contig0	828064	828504	828285	50	-383.34878	-725.36139
contig0	828517	828876	828699	50	-401.67748	-736.22733
contig0	828885	829315	829086	50	-429.97641	-1155.27473
contig0	829338	829766	829540	50	-403.88102	-687.23022
contig0	829768	830136	829945	50	-357.64068	-745.07059
contig0	830140	830473	830328	50	-380.39394	-843.31546
contig0	830474	830792	830637	50	-437.60140	-920.79236
contig0	830795	831150	830980	50	-383.60079	-810.81985
contig0	831160	831517	831324	50	-373.00433	-829.43744
contig0	831528	831861	831689	50	-379.96229	-635.55413
contig0	831875	832257	832085	50	-400.10280	-726.34043
contig0	832268	832596	832420	50	-433.48981	-902.21114
contig0	832599	832955	832787	50	-434.35702	-836.44162
contig0	832960	833267	833102	50	-382.88570	-625.16373
contig0	833272	833743	833528	50	-392.62681	-764.09794
contig0	833764	834145	833951	50	-390.46299	-828.28625
contig0	834149	834548	834329	50	-420.06551	-1028.05716
contig0	834557	835014	834809	50	-417.69460	-887.48507
contig0	835019	835408	835210	50	-415.18222	-833.4785
contig0	835424	835848	835632	50	-462.50558	-865.3769
contig0	835851	836385	836123	50	-385.71085	-605.11844
contig0	836389	836837	836616	50	-410.92021	-1068.15264
contig0	836838	837267	837045	50	-421.36987	-876.75742
contig0	837291	837681	837494	50	-422.70042	-812.3992
contig0	837692	838122	837907	50	-391.40317	-873.83225
contig0	838125	838404	838269	50	-436.76752	-743.21685
contig0	838406	838791	838613	50	-432.86075	-935.79997
contig0	838796	839109	838945	50	-485.99631	-879.89131
contig0	839110	839439	839279	50	-376.22483	-799.46186
contig0	839450	839794	839630	50	-381.75925	-803.70036
contig0	839800	840157	839974	50	-398.96417	-852.91303
contig0	840166	840492	840325	50	-412.30888	-981.95963
contig0	840505	840824	840649	50	-389.62380	-860.19055
contig0	840831	841238	841052	50	-371.34112	-966.56361
contig0	841241	841642	841447	50	-378.76424	-645.41621
contig0	841646	842043	841848	50	-394.06585	-895.88968
contig0	842045	842394	842210	50	-417.24691	-784.59047
contig0	842397	842671	842545	50	-382.51589	-785.1791
contig0	842678	843091	842864	50	-401.32173	-920.39036
contig0	843099	843399	843252	50	-390.74789	-847.48749
contig0	843403	843821	843595	50	-398.23799	-650.57382
contig0	843826	844134	843988	50	-362.17350	-635.04012
contig0	844140	844540	844332	50	-389.19132	-1048.34928
contig0	844542	844980	844765	50	-400.91903	-839.10672
contig0	844983	845342	845159	50	-410.88803	-914.27212
contig0	845350	845792	845558	50	-388.30317	-704.2344
contig0	845804	846240	846045	50	-428.26278	-842.07538
contig0	846251	846664	846433	50	-424.09067	-770.41195
contig0	846696	847066	846858	50	-399.91263	-898.7029
contig0	847077	847483	847298	50	-367.18966	-682.17436
contig0	847484	847877	847689	50	-385.20762	-707.32587
contig0	847880	848302	848106	50	-375.28624	-821.24558
contig0	848304	848771	848500	50	-356.51018	-521.37837
contig0	848779	849203	848988	50	-389.07655	-652.48838
contig0	849205	849589	849405	50	-380.13422	-639.37882
contig0	849597	849968	849790	50	-399.20272	-754.26615
contig0	849971	850392	850193	50	-341.37325	-660.4464
contig0	850394	850779	850594	50	-403.44702	-892.3658
contig0	850811	851342	851052	50	-406.39478	-686.8859
contig0	851343	851862	851615	50	-397.07037	-1049.80156
contig0	851877	852233	852067	50	-373.70660	-743.28593
contig0	852234	852583	852430	50	-381.27903	-747.07743
contig0	852588	853070	852811	50	-423.25019	-826.55523
contig0	853072	853461	853254	50	-404.54635	-884.77428
contig0	853466	853886	853662	50	-404.46602	-766.9453
contig0	853894	854404	854132	50	-439.39422	-936.02854
contig0	854405	854857	854656	50	-414.83519	-817.66327
contig0	854870	855209	855015	50	-382.15173	-642.07751
contig0	855211	855593	855438	50	-421.64949	-799.66874
contig0	855598	856027	855827	50	-442.37379	-858.5167
contig0	856029	856427	856219	50	-469.52760	-1291.13956
contig0	856469	856909	856682	50	-416.56732	-782.01509
contig0	856932	857409	857186	50	-408.93027	-803.68587
contig0	857412	857890	857668	50	-371.29851	-810.40379
contig0	857894	858272	858089	50	-425.76080	-802.50028
contig0	858306	858633	858466	50	-411.82809	-1095.62179
contig0	858641	859019	858824	50	-384.39107	-735.91282
contig0	859020	859429	859215	50	-410.85611	-794.30091
contig0	859438	859866	859657	50	-397.06823	-671.15564
contig0	859881	860314	860082	50	-367.39862	-662.14189
contig0	860344	860809	860548	50	-381.21201	-668.91981
contig0	860854	861234	861054	50	-374.74100	-618.60814
contig0	861235	861645	861450	50	-383.07234	-739.68455
contig0	861649	861971	861816	50	-410.24457	-947.29119
contig0	861981	862522	862229	50	-398.40945	-878.1585
contig0	862531	862959	862737	50	-402.86941	-771.02472
contig0	862969	863331	863162	50	-421.26414	-1183.13621
contig0	863336	863770	863557	50	-466.22219	-1142.18778
contig0	863774	864110	863961	50	-397.38178	-780.05368
contig0	864114	864464	864281	50	-376.45609	-891.277
contig0	864470	864909	864738	50	-374.27927	-769.00742
contig0	864920	865260	865101	50	-416.86999	-938.69753
contig0	865267	865624	865469	50	-400.98020	-646.87042
contig0	865632	865950	865764	50	-430.90729	-764.87019
contig0	865952	866402	866162	50	-386.84534	-736.22478
contig0	866404	866838	866653	50	-411.10137	-721.51061
contig0	866840	867243	867033	50	-445.57148	-1120.76063
contig0	867248	867643	867452	50	-416.75348	-874.29109
contig0	867644	868060	867830	50	-415.83813	-837.82603
contig0	868061	868417	868217	50	-396.73422	-878.91297
contig0	868418	868779	868588	50	-388.39048	-734.0774
contig0	868792	869160	868980	50	-451.07634	-931.1816
contig0	869161	869437	869300	50	-439.94380	-819.47105
contig0	869440	869666	869568	50	-409.00185	-844.5208
contig0	869684	869984	869822	50	-413.10877	-947.70299
contig0	869985	870414	870199	50	-372.35930	-595.54779
contig0	870419	870737	870575	50	-391.97430	-600.84589
contig0	870741	871073	870918	50	-419.72027	-836.07491
contig0	871074	871465	871266	50	-396.16532	-649.9932
contig0	871466	871889	871674	50	-384.94981	-756.26649
contig0	871895	872388	872131	50	-351.58715	-655.19914
contig0	872393	872742	872569	50	-371.21606	-642.01836
contig0	872757	873147	872945	50	-387.68746	-620.05963
contig0	873150	873603	873383	50	-373.50798	-794.37505
contig0	873611	874042	873827	50	-394.00170	-755.51582
contig0	874051	874397	874217	50	-382.58613	-814.93247
contig0	874399	874730	874556	50	-387.14248	-648.68531
contig0	874737	875111	874932	50	-395.05789	-834.9206
contig0	875112	875457	875286	50	-433.60391	-1144.11149
contig0	875467	875874	875677	50	-436.38297	-903.79016
contig0	875884	876221	876041	50	-432.64152	-962.86791
contig0	876229	876655	876464	50	-393.53199	-884.10333
contig0	876660	876997	876816	50	-422.31045	-1000.00862
contig0	877003	877286	877149	50	-405.87135	-897.44675
contig0	877292	877660	877475	50	-395.16673	-778.62772
contig0	877675	878055	877848	50	-418.97842	-849.50856
contig0	878058	878456	878256	50	-430.76650	-923.71872
contig0	878469	878826	878644	50	-399.18614	-657.60149
contig0	878828	879178	879004	50	-379.32892	-688.51061
contig0	879180	879514	879347	50	-392.59236	-851.6118
contig0	879515	879871	879700	50	-380.52921	-918.42053
contig0	879882	880196	880056	50	-430.15157	-966.70934
contig0	880201	880505	880342	50	-420.23449	-985.37209
contig0	880516	880887	880705	50	-404.63653	-784.48731
contig0	880902	881276	881092	50	-436.12491	-899.03049
contig0	881277	881515	881388	50	-456.11686	-709.1028
contig0	881519	881936	881744	50	-417.11936	-833.99041
contig0	881941	882365	882135	50	-387.11938	-816.9345
contig0	882394	882810	882601	50	-413.97566	-955.97258
contig0	882816	883183	882999	50	-414.33672	-1009.8045
contig0	883191	883568	883392	50	-378.61183	-1084.16947
contig0	883580	884045	883777	50	-425.70734	-801.61429
contig0	884050	884375	884207	50	-411.03928	-738.31529
contig0	884379	884901	884646	50	-429.79591	-1003.93903
contig0	884918	885338	885118	50	-424.72949	-893.16947
contig0	885341	885780	885594	50	-454.56882	-1114.74051
contig0	885793	886079	885937	50	-431.95250	-902.13321
contig0	886082	886633	886354	50	-413.94152	-756.82616
contig0	886638	887188	886919	50	-382.50620	-913.28326
contig0	887190	887653	887434	50	-393.51746	-884.60686
contig0	887657	888012	887844	50	-370.35532	-788.94724
contig0	888016	888391	888211	50	-444.52183	-768.42642
contig0	888392	888802	888574	50	-391.35304	-788.1742
contig0	888805	889241	889006	50	-420.24403	-1015.73558
contig0	889242	889662	889455	50	-424.91883	-950.24083
contig0	889664	890078	889867	50	-406.93949	-916.14821
contig0	890093	890484	890301	50	-400.87505	-935.99338
contig0	890494	890940	890759	50	-369.02323	-738.01561
contig0	890943	891295	891123	50	-395.92019	-742.45282
contig0	891311	891643	891475	50	-405.25103	-866.46993
contig0	891645	892047	891846	50	-380.50729	-771.42577
contig0	892071	892445	892272	50	-392.02809	-633.68307
contig0	892458	892833	892644	50	-373.01907	-1045.3114
contig0	892834	893239	893048	50	-409.85249	-719.8201
contig0	893247	893702	893465	50	-422.64478	-870.55358
contig0	893705	894073	893882	50	-388.88872	-698.28339
contig0	894074	894542	894345	50	-418.52777	-775.16871
contig0	894546	894922	894731	50	-386.97297	-852.1304
contig0	894933	895305	895132	50	-395.13729	-884.76322
contig0	895307	895748	895522	50	-413.53521	-821.06214
contig0	895750	896257	896028	50	-397.20682	-992.32192
contig0	896258	896720	896476	50	-403.51795	-862.90399
contig0	896733	897258	896963	50	-415.42266	-872.00295
contig0	897269	897743	897492	50	-392.68659	-695.71119
contig0	897744	898275	898007	50	-382.48899	-625.40648
contig0	898276	898654	898454	50	-423.95397	-938.92807
contig0	898655	899043	898853	50	-425.96507	-881.65683
contig0	899058	899387	899237	50	-435.39213	-889.51982
contig0	899392	899737	899568	50	-392.36692	-801.46326
contig0	899743	900253	900005	50	-412.40047	-912.2012
contig0	900255	900659	900455	50	-463.78949	-1009.5606
contig0	900672	901021	900847	50	-396.05488	-754.62396
contig0	901022	901348	901180	50	-410.01627	-857.06651
contig0	901351	901698	901496	50	-391.38319	-1005.75629
contig0	901701	902123	901926	50	-413.97175	-673.63309
contig0	902127	902616	902379	50	-406.56713	-796.08618
contig0	902621	903103	902882	50	-426.51508	-830.06313
contig0	903105	903393	903252	50	-386.71866	-816.99037
contig0	903398	903786	903596	50	-404.42141	-918.49716
contig0	903798	904129	903983	50	-413.69976	-750.14021
contig0	904132	904456	904300	50	-418.49315	-833.42802
contig0	904465	904874	904678	50	-392.25481	-765.2677
contig0	904883	905243	905063	50	-380.89603	-690.71851
contig0	905251	905599	905393	50	-379.48745	-783.82163
contig0	905601	906040	905842	50	-380.21838	-874.8898
contig0	906045	906467	906250	50	-414.60017	-792.32285
contig0	906468	906790	906615	50	-360.93622	-759.78887
contig0	906814	907102	906958	50	-397.13874	-851.20763
contig0	907105	907440	907251	50	-418.51425	-834.59387
contig0	907449	907840	907645	50	-369.66260	-773.11839
contig0	907845	908215	908037	50	-391.23425	-601.3739
contig0	908224	908525	908376	50	-412.21206	-830.93888
contig0	908531	908831	908696	50	-400.35844	-1021.73178
contig0	908844	909126	908995	50	-382.81676	-635.34056
contig0	909128	909589	909421	50	-373.86777	-625.96248
contig0	909590	909995	909802	50	-388.87218	-713.4095
contig0	910001	910429	910185	50	-400.24446	-806.07775
contig0	910433	910763	910615	50	-392.50602	-798.88314
contig0	910765	911233	910994	50	-421.17569	-776.18712
contig0	911236	911584	911436	50	-437.85585	-933.42666
contig0	911587	911884	911733	50	-447.49381	-1046.60363
contig0	911887	912304	912075	50	-401.95344	-747.73501
contig0	912308	912620	912449	50	-454.23730	-904.15212
contig0	912628	913036	912841	50	-433.17587	-956.0804
contig0	913049	913447	913250	50	-379.68844	-670.09046
contig0	913458	913809	913648	50	-431.29366	-1034.76452
contig0	913817	914130	913974	50	-440.00170	-1248.86712
contig0	914131	914343	914236	50	-390.90615	-943.5658
contig0	914345	914696	914552	50	-360.90178	-662.57849
contig0	914707	915009	914869	50	-407.83346	-745.37921
contig0	915010	915308	915163	50	-439.52894	-1059.68893
contig0	915313	915714	915504	50	-468.65718	-1108.12053
contig0	915720	916091	915932	50	-392.72413	-728.32692
contig0	916093	916484	916258	50	-397.84748	-679.48915
contig0	916487	916873	916705	50	-391.21323	-859.32101
contig0	916874	917176	917042	50	-372.81879	-711.18452
contig0	917200	917516	917356	50	-399.05991	-646.19678
contig0	917526	917813	917666	50	-392.07213	-885.28512
contig0	917824	918236	918018	50	-420.86474	-788.33044
contig0	918240	918556	918375	50	-370.14441	-630.47935
contig0	918559	918997	918746	50	-379.36508	-825.74628
contig0	919006	919406	919214	50	-408.40199	-780.02911
contig0	919407	919730	919579	50	-409.88538	-716.08917
contig0	919739	920209	919978	50	-360.80397	-717.07518
contig0	920216	920600	920410	50	-371.54207	-820.73712
contig0	920606	920980	920784	50	-394.82045	-640.36349
contig0	920983	921383	921180	50	-409.54972	-1159.43928
contig0	921387	921732	921569	50	-401.27796	-754.01781
contig0	921737	922098	921940	50	-355.88408	-936.97853
contig0	922100	922498	922305	50	-397.57534	-1011.59043
contig0	922499	922897	922690	50	-442.41199	-1271.64773
contig0	922900	923328	923099	50	-399.84236	-849.71527
contig0	923341	923760	923537	50	-388.62565	-821.23331
contig0	923763	924186	923956	50	-450.50449	-1154.68175
contig0	924190	924675	924429	50	-384.30735	-825.47831
contig0	924699	925106	924887	50	-441.21990	-972.06759
contig0	925150	925476	925311	50	-381.45000	-891.78932
contig0	925478	925849	925670	50	-373.92685	-677.93585
contig0	925853	926235	926050	50	-451.72503	-1043.33607
contig0	926254	926695	926488	50	-411.46372	-1201.03278
contig0	926696	927149	926926	50	-434.85194	-838.69586
contig0	927152	927502	927324	50	-414.72981	-996.30365
contig0	927504	927938	927745	50	-413.37596	-930.35087
contig0	927940	928443	928190	50	-389.96235	-710.49588
contig0	928482	928776	928641	50	-377.75566	-769.88221
contig0	928791	929195	928971	50	-418.64958	-874.67323
contig0	929216	929583	929404	50	-396.01747	-635.95945
contig0	929599	930117	929869	50	-376.20332	-600.77753
contig0	930132	930505	930307	50	-369.56772	-828.74029
contig0	930517	930909	930720	50	-402.10159	-711.29353
contig0	930921	931284	931091	50	-387.88797	-743.53026
contig0	931297	931708	931520	50	-415.39401	-718.65792
contig0	931710	932117	931913	50	-384.87323	-786.20265
contig0	932132	932504	932320	50	-412.75249	-920.29091
contig0	932516	932899	932699	50	-399.29024	-882.19405
contig0	932914	933347	933142	50	-397.15961	-1093.94527
contig0	933351	933666	933534	50	-395.78587	-865.00759
contig0	933672	934070	933879	50	-389.57745	-634.94169
contig0	934092	934508	934300	50	-398.22615	-730.66344
contig0	934513	934848	934686	50	-416.91418	-629.43792
contig0	934849	935195	935001	50	-412.82646	-724.27927
contig0	935201	935581	935406	50	-456.53288	-917.87802
contig0	935588	935865	935745	50	-399.50948	-664.54378
contig0	935877	936217	936036	50	-400.84415	-944.67926
contig0	936220	936605	936415	50	-455.28646	-1165.40084
contig0	936609	936929	936762	50	-379.47494	-792.9202
contig0	936930	937459	937195	50	-387.28256	-692.02974
contig0	937475	937912	937711	50	-390.75394	-853.91793
contig0	937915	938303	938102	50	-366.52459	-677.32968
contig0	938314	938725	938514	50	-403.70162	-741.59091
contig0	938738	939105	938945	50	-365.33130	-597.70627
contig0	939113	939560	939360	50	-411.15366	-1201.38366
contig0	939561	940062	939810	50	-366.45615	-822.6008
contig0	940075	940601	940358	50	-425.31733	-776.6248
contig0	940602	941106	940859	50	-403.35538	-688.01426
contig0	941110	941545	941332	50	-401.84329	-854.30572
contig0	941546	941916	941720	50	-418.58376	-802.52913
contig0	941923	942307	942097	50	-412.76025	-1016.07719
contig0	942314	942758	942576	50	-391.92338	-961.54648
contig0	942781	943171	942978	50	-389.49142	-1055.79147
contig0	943174	943455	943325	50	-379.75714	-688.49124
contig0	943459	943715	943600	50	-386.88386	-901.10945
contig0	943722	944044	943877	50	-387.89792	-968.06283
contig0	944047	944411	944236	50	-384.03994	-795.19779
contig0	944423	944825	944645	50	-372.28021	-676.74337
contig0	944844	945271	945101	50	-423.78927	-753.3469
contig0	945278	945765	945506	50	-426.36361	-843.17275
contig0	945766	946108	945945	50	-434.04085	-1205.84852
contig0	946123	946515	946317	50	-408.23150	-884.68579
contig0	946518	946921	946710	50	-399.35355	-831.95375
contig0	946923	947214	947066	50	-402.43703	-1325.30411
contig0	947215	947522	947356	50	-394.02608	-955.94756
contig0	947524	947861	947689	50	-382.90421	-733.97295
contig0	947862	948267	948064	50	-398.86680	-914.39334
contig0	948274	948645	948462	50	-381.07258	-723.29638
contig0	948652	949084	948839	50	-423.33929	-631.6245
contig0	949096	949459	949290	50	-393.82770	-699.11868
contig0	949460	949867	949652	50	-398.96561	-833.48513
contig0	949879	950356	950124	50	-430.09479	-1012.50792
contig0	950357	950800	950573	50	-402.16783	-817.53574
contig0	950818	951243	951039	50	-426.29187	-876.1281
contig0	951265	951666	951459	50	-419.60094	-691.40877
contig0	951668	952117	951908	50	-414.84716	-738.68682
contig0	952119	952589	952349	50	-381.41873	-910.63234
contig0	952622	953137	952885	50	-412.02686	-693.25014
contig0	953151	953534	953330	50	-432.43487	-824.89931
contig0	953536	953968	953754	50	-397.05398	-1094.68051
contig0	953971	954407	954206	50	-386.57452	-1093.93282
contig0	954409	954810	954609	50	-423.22292	-650.62564
contig0	954817	955132	954951	50	-397.78542	-973.77747
contig0	955134	955534	955297	50	-422.80345	-925.67837
contig0	955549	956004	955768	50	-416.22435	-857.52947
contig0	956006	956448	956223	50	-429.59093	-923.73371
contig0	956450	957026	956732	50	-374.28687	-768.29989
contig0	957034	957484	957279	50	-383.38129	-730.1467
contig0	957494	957983	957707	50	-432.78697	-1094.24725
contig0	957984	958366	958179	50	-370.95250	-782.75696
contig0	958381	958710	958541	50	-349.42772	-609.66982
contig0	958713	959147	958947	50	-389.93769	-769.88776
contig0	959149	959544	959325	50	-412.77074	-987.72936
contig0	959545	959834	959689	50	-380.26285	-686.21062
contig0	959839	960189	960021	50	-437.38157	-1185.59412
contig0	960190	960625	960418	50	-430.55171	-708.97428
contig0	960638	960975	960813	50	-451.54734	-883.05719
contig0	961018	961336	961189	50	-396.96995	-1076.18702
contig0	961340	961787	961542	50	-390.83021	-949.94913
contig0	961788	962180	961987	50	-403.64202	-971.90534
contig0	962184	962502	962342	50	-411.42501	-892.79237
contig0	962511	962995	962786	50	-402.18134	-795.20051
contig0	963010	963365	963208	50	-395.95128	-1096.94501
contig0	963368	963654	963502	50	-376.53275	-543.94976
contig0	963659	964007	963824	50	-404.55488	-903.91266
contig0	964018	964403	964208	50	-411.94003	-1088.9654
contig0	964409	964776	964592	50	-406.32072	-868.35424
contig0	964781	965146	964946	50	-410.85156	-766.07676
contig0	965148	965567	965374	50	-419.32077	-917.79115
contig0	965572	965957	965771	50	-393.74038	-769.08472
contig0	965959	966418	966170	50	-412.95325	-809.44164
contig0	966423	966824	966614	50	-390.03139	-888.59958
contig0	966851	967222	967037	50	-407.31882	-737.81981
contig0	967244	967662	967453	50	-370.04077	-635.56612
contig0	967678	968014	967851	50	-398.18889	-785.17849
contig0	968025	968339	968167	50	-432.19430	-1178.86151
contig0	968376	968702	968534	50	-372.23691	-756.27265
contig0	968704	969080	968915	50	-417.43083	-716.00603
contig0	969084	969426	969242	50	-420.60350	-1049.20749
contig0	969432	969796	969624	50	-365.77363	-825.70038
contig0	969811	970217	970013	50	-425.54685	-848.98933
contig0	970234	970600	970403	50	-423.91784	-784.23385
contig0	970605	971057	970842	50	-384.93673	-760.90158
contig0	971070	971452	971260	50	-393.01904	-749.96108
contig0	971456	971907	971659	50	-380.35432	-741.33873
contig0	971913	972220	972068	50	-379.14094	-802.16522
contig0	972250	972479	972369	50	-409.63643	-779.31166
contig0	972483	972818	972652	50	-427.85906	-974.2013
contig0	972819	973186	973002	50	-370.76654	-629.70352
contig0	973190	973588	973391	50	-367.76033	-579.04588
contig0	973591	973983	973779	50	-416.72663	-850.75543
contig0	973989	974363	974171	50	-404.23795	-762.75662
contig0	974399	974780	974597	50	-386.12533	-1060.40386
contig0	974781	975123	974956	50	-441.19713	-974.04059
contig0	975131	975438	975273	50	-408.14414	-832.30874
contig0	975447	975801	975628	50	-462.39324	-1137.01004
contig0	975821	976255	976058	50	-411.55008	-760.62463
contig0	976267	976655	976478	50	-375.39963	-829.31005
contig0	976660	977111	976899	50	-382.25788	-690.05018
contig0	977120	977502	977320	50	-410.48570	-709.50273
contig0	977535	977865	977728	50	-425.83964	-1060.96676
contig0	977872	978243	978065	50	-389.79987	-811.0296
contig0	978252	978591	978425	50	-400.08772	-1120.45894
contig0	978593	978962	978754	50	-410.35699	-801.97766
contig0	978966	979229	979114	50	-375.42684	-639.29287
contig0	979236	979510	979371	50	-403.33539	-1075.58368
contig0	979515	979865	979665	50	-403.92361	-1004.07736
contig0	979873	980245	980057	50	-399.41669	-641.51066
contig0	980251	980847	980513	50	-412.93535	-892.55694
contig0	980848	981213	981036	50	-359.40853	-772.12258
contig0	981217	981561	981385	50	-387.17250	-698.90718
contig0	981592	982011	981802	50	-387.38625	-731.04379
contig0	982012	982422	982211	50	-419.43233	-912.71042
contig0	982449	982756	982613	50	-412.35467	-866.08381
contig0	982761	983054	982900	50	-389.84469	-786.7217
contig0	983060	983420	983218	50	-390.96481	-849.22371
contig0	983423	983790	983613	50	-432.39322	-934.88201
contig0	983794	984143	983992	50	-485.65399	-1304.48392
contig0	984152	984499	984327	50	-407.32202	-994.69526
contig0	984501	984956	984715	50	-427.52968	-1220.27216
contig0	984959	985401	985194	50	-406.74675	-750.04569
contig0	985404	985848	985633	50	-407.61091	-794.7659
contig0	985854	986190	986025	50	-437.97499	-911.14588
contig0	986207	986475	986347	50	-398.11336	-717.04693
contig0	986477	986918	986699	50	-418.04407	-1080.98724
contig0	986933	987353	987156	50	-385.25821	-769.44493
contig0	987354	987780	987555	50	-445.90859	-872.82616
contig0	987786	988168	987978	50	-433.87000	-1022.37622
contig0	988173	988542	988362	50	-377.24514	-885.25271
contig0	988550	988843	988690	50	-384.02602	-774.83271
contig0	988851	989249	989041	50	-447.26843	-817.20929
contig0	989251	989685	989491	50	-389.68350	-654.3773
contig0	989691	990080	989899	50	-394.80499	-794.64565
contig0	990085	990528	990316	50	-396.23733	-956.17797
contig0	990546	990805	990680	50	-406.03063	-781.43558
contig0	990806	991173	990986	50	-421.31456	-631.95531
contig0	991180	991519	991345	50	-407.08627	-770.12777
contig0	991524	991880	991703	50	-378.03518	-715.65126
contig0	991890	992348	992071	50	-391.10112	-743.46156
contig0	992355	992717	992535	50	-424.33125	-1034.34446
contig0	992719	993200	992945	50	-384.21673	-599.97234
contig0	993204	993556	993379	50	-394.27179	-755.33882
contig0	993566	993916	993746	50	-402.06046	-904.88321
contig0	993917	994344	994153	50	-422.98228	-783.35661
contig0	994356	994697	994545	50	-443.23795	-954.48124
contig0	994700	995079	994892	50	-436.99030	-1110.92402
contig0	995088	995473	995309	50	-406.67573	-871.09892
contig0	995479	995851	995672	50	-372.28198	-701.51264
contig0	995867	996314	996093	50	-441.70935	-810.98056
contig0	996318	996761	996544	50	-403.28476	-852.78667
contig0	996787	997220	997000	50	-397.29615	-1011.02808
contig0	997222	997665	997450	50	-373.84525	-841.7054
contig0	997668	998118	997907	50	-401.89376	-866.74824
contig0	998123	998431	998285	50	-389.25797	-703.41154
contig0	998451	998844	998649	50	-402.76450	-1133.3855
contig0	998849	999287	999051	50	-427.05090	-1043.81781
contig0	999288	999706	999483	50	-360.67140	-759.9142
